THREAD 1539436544: 4 moves possible after move #13; creating threads
THREAD 1451974656: 5 moves possible after move #12; creating threads
THREAD 730816512: 6 moves possible after move #17; creating threads
THREAD 619208704: 7 moves possible after move #13; creating threads
THREAD 1791090688: 5 moves possible after move #18; creating threads
THREAD 1261490176: 4 moves possible after move #19; creating threads
THREAD 1116078080: 4 moves possible after move #16; creating threads
THREAD 1701482496: 5 moves possible after move #15; creating threads
THREAD 1802895360: 7 moves possible after move #15; creating threads
THREAD 1437487104: 3 moves possible after move #16; creating threads
THREAD 749060096: 2 moves possible after move #18; creating threads
THREAD 1426219008: 2 moves possible after move #13; creating threads
THREAD 1436413952: 6 moves possible after move #14; creating threads
THREAD 1706311680: 2 moves possible after move #15; creating threads
THREAD 1608654848: 2 moves possible after move #17; creating threads
THREAD 761401344: 5 moves possible after move #11; creating threads
THREAD 356286464: 3 moves possible after move #12; creating threads
THREAD 1705775104: 2 moves possible after move #16; creating threads
THREAD 1347878912: 3 moves possible after move #13; creating threads
THREAD 773742592: 6 moves possible after move #11; creating threads
THREAD 1183686656: 5 moves possible after move #11; creating threads
THREAD 1612947456: 3 moves possible after move #16; creating threads
THREAD 1647824896: 7 moves possible after move #16; creating threads
THREAD 1746018304: 4 moves possible after move #16; creating threads
THREAD 751742976: 4 moves possible after move #17; creating threads
THREAD 1649971200: 5 moves possible after move #19; creating threads
THREAD 1654800384: 3 moves possible after move #20; creating threads
THREAD 811839488: 2 moves possible after move #12; creating threads
THREAD 672329728: 6 moves possible after move #13; creating threads
THREAD 1243246592: 6 moves possible after move #13; creating threads
THREAD 793595904: 6 moves possible after move #11; creating threads
THREAD 1793773568: 3 moves possible after move #14; creating threads
THREAD 817741824: 6 moves possible after move #13; creating threads
THREAD 1457340416: 3 moves possible after move #8; creating threads
THREAD 1562509312: 3 moves possible after move #11; creating threads
THREAD 1477730304: 3 moves possible after move #12; creating threads
THREAD 1530314752: 6 moves possible after move #9; creating threads
THREAD 1571094528: 3 moves possible after move #13; creating threads
THREAD 765693952: 6 moves possible after move #13; creating threads
THREAD 448577536: 4 moves possible after move #18; creating threads
THREAD 618672128: 2 moves possible after move #15; creating threads
THREAD 665354240: 7 moves possible after move #13; creating threads
THREAD 817205248: 5 moves possible after move #13; creating threads
THREAD 1660702720: 2 moves possible after move #13; creating threads
THREAD 602038272: 5 moves possible after move #13; creating threads
THREAD 827936768: 5 moves possible after move #13; creating threads
THREAD 1219637248: 7 moves possible after move #13; creating threads
THREAD 825790464: 6 moves possible after move #12; creating threads
THREAD 1373097984: 3 moves possible after move #12; creating threads
THREAD 819888128: 7 moves possible after move #13; creating threads
THREAD 1665531904: 3 moves possible after move #13; creating threads
THREAD 1368805376: 7 moves possible after move #17; creating threads
THREAD 1168125952: 3 moves possible after move #16; creating threads
THREAD 1558216704: 2 moves possible after move #15; creating threads
THREAD 429797376: 5 moves possible after move #14; creating threads
THREAD 795742208: 5 moves possible after move #11; creating threads
THREAD 423895040: 4 moves possible after move #15; creating threads
THREAD 1243783168: 4 moves possible after move #16; creating threads
THREAD 1377927168: 4 moves possible after move #16; creating threads
THREAD 815058944: 2 moves possible after move #18; creating threads
THREAD 1274904576: 6 moves possible after move #19; creating threads
THREAD 492576768: 4 moves possible after move #19; creating threads
THREAD 1611337728: 3 moves possible after move #12; creating threads
THREAD 493649920: 2 moves possible after move #16; creating threads
THREAD 492040192: 6 moves possible after move #15; creating threads
THREAD 1642995712: 2 moves possible after move #16; creating threads
THREAD 1707384832: 2 moves possible after move #20; creating threads
THREAD 1700409344: 2 moves possible after move #16; creating threads
THREAD 1301196800: 7 moves possible after move #12; creating threads
THREAD 897155072: 3 moves possible after move #14; creating threads
THREAD 1365585920: 6 moves possible after move #12; creating threads
THREAD 1725091840: 7 moves possible after move #10; creating threads
THREAD 449650688: 2 moves possible after move #14; creating threads
THREAD 458772480: 7 moves possible after move #16; creating threads
THREAD 577892352: 3 moves possible after move #17; creating threads
THREAD 581648384: 2 moves possible after move #17; creating threads
THREAD 926130176: 4 moves possible after move #19; creating threads
THREAD 914325504: 2 moves possible after move #17; creating threads
THREAD 889643008: 5 moves possible after move #15; creating threads
THREAD 1490071552: 6 moves possible after move #17; creating threads
THREAD 898764800: 5 moves possible after move #17; creating threads
THREAD 1473974272: 5 moves possible after move #16; creating threads
THREAD 909496320: 5 moves possible after move #16; creating threads
THREAD 1298513920: 2 moves possible after move #17; creating threads
THREAD 1301733376: 5 moves possible after move #15; creating threads
THREAD 1374171136: 2 moves possible after move #16; creating threads
THREAD 1512071168: 5 moves possible after move #14; creating threads
THREAD 1717043200: 3 moves possible after move #12; creating threads
THREAD 983007232: 5 moves possible after move #14; creating threads
THREAD 1760505856: 4 moves possible after move #14; creating threads
THREAD 511893504: 4 moves possible after move #12; creating threads
THREAD 302092288: 6 moves possible after move #12; creating threads
THREAD 1756749824: 3 moves possible after move #12; creating threads
THREAD 992665600: 3 moves possible after move #12; creating threads
THREAD 525307904: 5 moves possible after move #13; creating threads
THREAD 1307099136: 7 moves possible after move #13; creating threads
THREAD 613306368: 6 moves possible after move #10; creating threads
THREAD 1009836032: 5 moves possible after move #15; creating threads
THREAD 915935232: 3 moves possible after move #11; creating threads
THREAD 532283392: 3 moves possible after move #11; creating threads
THREAD 1741189120: 5 moves possible after move #11; creating threads
THREAD 1020567552: 6 moves possible after move #12; creating threads
THREAD 1019494400: 6 moves possible after move #12; creating threads
THREAD 1012518912: 3 moves possible after move #11; creating threads
THREAD 1773383680: 2 moves possible after move #11; creating threads
THREAD 1051152384: 5 moves possible after move #16; creating threads
THREAD 1774993408: 2 moves possible after move #16; creating threads
THREAD 495259648: 4 moves possible after move #14; creating threads
THREAD 496332800: 4 moves possible after move #15; creating threads
THREAD 1690214400: 5 moves possible after move #17; creating threads
THREAD 496869376: 2 moves possible after move #17; creating threads
THREAD 1780895744: 2 moves possible after move #21; creating threads
THREAD 1578070016: 4 moves possible after move #22; creating threads
THREAD 1101590528: 5 moves possible after move #12; creating threads
THREAD 1781432320: 3 moves possible after move #21; creating threads
THREAD 1784651776: 4 moves possible after move #14; creating threads
THREAD 1040420864: 5 moves possible after move #10; creating threads
THREAD 1091395584: 3 moves possible after move #12; creating threads
THREAD 1007689728: 5 moves possible after move #11; creating threads
THREAD 604721152: 5 moves possible after move #12; creating threads
THREAD 1045250048: 2 moves possible after move #12; creating threads
THREAD 1618849792: 6 moves possible after move #11; creating threads
THREAD 627257344: 6 moves possible after move #12; creating threads
THREAD 1151492096: 6 moves possible after move #14; creating threads
THREAD 310677504: 5 moves possible after move #14; creating threads
THREAD 1319976960: 3 moves possible after move #15; creating threads
THREAD 1795383296: 3 moves possible after move #13; creating threads
THREAD 1067249664: 3 moves possible after move #12; creating threads
THREAD 646037504: 3 moves possible after move #12; creating threads
THREAD 1797529600: 4 moves possible after move #14; creating threads
THREAD 1796993024: 2 moves possible after move #17; creating threads
THREAD 1796456448: 4 moves possible after move #16; creating threads
THREAD 523698176: 7 moves possible after move #17; creating threads
THREAD 1120370688: 3 moves possible after move #15; creating threads
THREAD 1795919872: 2 moves possible after move #16; creating threads
THREAD 659988480: 3 moves possible after move #16; creating threads
THREAD 1198174208: 2 moves possible after move #16; creating threads
THREAD 1798602752: 7 moves possible after move #13; creating threads
THREAD 329457664: 6 moves possible after move #14; creating threads
THREAD 1131102208: 3 moves possible after move #15; creating threads
THREAD 766767104: 7 moves possible after move #14; creating threads
THREAD 1801285632: 6 moves possible after move #13; creating threads
THREAD 1143980032: 2 moves possible after move #15; creating threads
THREAD 1800749056: 6 moves possible after move #15; creating threads
THREAD 1801822208: 3 moves possible after move #13; creating threads
THREAD 1189588992: 2 moves possible after move #12; creating threads
THREAD 1236271104: 2 moves possible after move #12; creating threads
THREAD 1145589760: 4 moves possible after move #13; creating threads
THREAD 1154174976: 3 moves possible after move #13; creating threads
THREAD 1205686272: 3 moves possible after move #13; creating threads
THREAD 1245392896: 2 moves possible after move #14; creating threads
THREAD 1230905344: 6 moves possible after move #11; creating threads
THREAD 1257197568: 7 moves possible after move #13; creating threads
THREAD 698085376: 4 moves possible after move #14; creating threads
THREAD 1234661376: 3 moves possible after move #14; creating threads
THREAD 1324806144: 5 moves possible after move #14; creating threads
THREAD 897691648: 5 moves possible after move #15; creating threads
THREAD 1225003008: 2 moves possible after move #16; creating threads
THREAD 1260953600: 2 moves possible after move #14; creating threads
THREAD 1420853248: 5 moves possible after move #15; creating threads
THREAD 1227149312: 7 moves possible after move #16; creating threads
THREAD 1422999552: 2 moves possible after move #15; creating threads
THREAD 940617728: 4 moves possible after move #19; creating threads
THREAD 1016274944: 5 moves possible after move #14; creating threads
THREAD 1326952448: 7 moves possible after move #14; creating threads
THREAD 1323196416: 3 moves possible after move #19; creating threads
THREAD 250044416: 4 moves possible after move #14; creating threads
THREAD 1405292544: 3 moves possible after move #15; creating threads
THREAD 514039808: 3 moves possible after move #14; creating threads
THREAD 1018957824: 7 moves possible after move #15; creating threads
THREAD 725987328: 4 moves possible after move #16; creating threads
THREAD 1429438464: 4 moves possible after move #18; creating threads
THREAD 1433731072: 2 moves possible after move #17; creating threads
THREAD 1698799616: 3 moves possible after move #18; creating threads
THREAD 1266319360: 5 moves possible after move #14; creating threads
THREAD 1627971584: 6 moves possible after move #14; creating threads
THREAD 618135552: 3 moves possible after move #12; creating threads
THREAD 349310976: 5 moves possible after move #14; creating threads
THREAD 1427828736: 3 moves possible after move #17; creating threads
THREAD 1279197184: 2 moves possible after move #18; creating threads
THREAD 1803431936: 6 moves possible after move #17; creating threads
THREAD 1454657536: 4 moves possible after move #19; creating threads
THREAD 1806651392: 2 moves possible after move #14; creating threads
THREAD 1463779328: 5 moves possible after move #14; creating threads
THREAD 1025933312: 3 moves possible after move #17; creating threads
THREAD 1705238528: 5 moves possible after move #16; creating threads
THREAD 549453824: 3 moves possible after move #12; creating threads
THREAD 1355390976: 2 moves possible after move #17; creating threads
THREAD 1531924480: 3 moves possible after move #14; creating threads
THREAD 1532461056: 2 moves possible after move #12; creating threads
THREAD 1113395200: 6 moves possible after move #12; creating threads
THREAD 1754603520: 5 moves possible after move #17; creating threads
THREAD 1793236992: 6 moves possible after move #15; creating threads
THREAD 769986560: 3 moves possible after move #11; creating threads
THREAD 693792768: 2 moves possible after move #13; creating threads
THREAD 790913024: 3 moves possible after move #14; creating threads
THREAD 1478803456: 2 moves possible after move #12; creating threads
THREAD 1244319744: 3 moves possible after move #13; creating threads
THREAD 1475047424: 3 moves possible after move #13; creating threads
THREAD 1215881216: 3 moves possible after move #13; creating threads
THREAD 802717696: 4 moves possible after move #8; creating threads
THREAD 1568948224: 5 moves possible after move #11; creating threads
THREAD 767840256: 2 moves possible after move #12; creating threads
THREAD 518868992: 6 moves possible after move #17; creating threads
THREAD 1464852480: 5 moves possible after move #17; creating threads
THREAD 1478266880: 2 moves possible after move #17; creating threads
THREAD 1218564096: 3 moves possible after move #18; creating threads
THREAD 1473437696: 2 moves possible after move #18; creating threads
THREAD 1477730304: 6 moves possible after move #20; creating threads
THREAD 236630016: 3 moves possible after move #16; creating threads
THREAD 1563045888: 2 moves possible after move #12; creating threads
THREAD 620818432: 5 moves possible after move #12; creating threads
THREAD 1575923712: 6 moves possible after move #15; creating threads
THREAD 1568411648: 4 moves possible after move #14; creating threads
THREAD 1675190272: 5 moves possible after move #13; creating threads
THREAD 320335872: 3 moves possible after move #13; creating threads
THREAD 840814592: 7 moves possible after move #13; creating threads
THREAD 718475264: 6 moves possible after move #18; creating threads
THREAD 1372024832: 6 moves possible after move #18; creating threads
THREAD 1054908416: 3 moves possible after move #18; creating threads
THREAD 1494900736: 3 moves possible after move #16; creating threads
THREAD 1682165760: 5 moves possible after move #17; creating threads
THREAD 1721872384: 4 moves possible after move #17; creating threads
THREAD 1488461824: 6 moves possible after move #22; creating threads
THREAD 1749237760: 6 moves possible after move #15; creating threads
THREAD 477016064: 2 moves possible after move #12; creating threads
THREAD 831156224: 4 moves possible after move #17; creating threads
THREAD 654622720: 2 moves possible after move #15; creating threads
THREAD 854765568: 3 moves possible after move #19; creating threads
THREAD 1395634176: 2 moves possible after move #19; creating threads
THREAD 849936384: 6 moves possible after move #17; creating threads
THREAD 1501876224: 2 moves possible after move #21; creating threads
THREAD 1750310912: 5 moves possible after move #17; creating threads
THREAD 874618880: 6 moves possible after move #16; creating threads
THREAD 917008384: 3 moves possible after move #22; creating threads
THREAD 1687531520: 3 moves possible after move #12; creating threads
THREAD 1711140864: 4 moves possible after move #11; creating threads
THREAD 1394561024: 5 moves possible after move #12; creating threads
THREAD 442675200: 5 moves possible after move #13; creating threads
THREAD 445358080: 7 moves possible after move #11; creating threads
THREAD 561258496: 6 moves possible after move #15; creating threads
THREAD 472186880: 5 moves possible after move #14; creating threads
THREAD 1403682816: 7 moves possible after move #16; creating threads
THREAD 1585582080: 4 moves possible after move #14; creating threads
THREAD 255410176: 3 moves possible after move #14; creating threads
THREAD 764620800: 4 moves possible after move #16; creating threads
THREAD 904667136: 3 moves possible after move #16; creating threads
THREAD 1520119808: 4 moves possible after move #18; creating threads
THREAD 972812288: 5 moves possible after move #16; creating threads
THREAD 1603825664: 5 moves possible after move #17; creating threads
THREAD 289751040: 7 moves possible after move #13; creating threads
THREAD 1594703872: 2 moves possible after move #14; creating threads
THREAD 1718652928: 3 moves possible after move #13; creating threads
THREAD 1732603904: 3 moves possible after move #13; creating threads
THREAD 977641472: 6 moves possible after move #13; creating threads
THREAD 517795840: 6 moves possible after move #13; creating threads
THREAD 596135936: 2 moves possible after move #13; creating threads
THREAD 944373760: 4 moves possible after move #12; creating threads
THREAD 1683238912: 2 moves possible after move #13; creating threads
THREAD 965836800: 5 moves possible after move #14; creating threads
THREAD 553209856: 5 moves possible after move #13; creating threads
THREAD 987299840: 3 moves possible after move #13; creating threads
THREAD 299409408: 5 moves possible after move #16; creating threads
THREAD 1043103744: 3 moves possible after move #11; creating threads
THREAD 550526976: 7 moves possible after move #12; creating threads
THREAD 1313001472: 5 moves possible after move #13; creating threads
THREAD 1522802688: 3 moves possible after move #11; creating threads
THREAD 291897344: 7 moves possible after move #14; creating threads
THREAD 497942528: 2 moves possible after move #15; creating threads
THREAD 1586655232: Dead end after move #16
THREAD 1724555264: 3 moves possible after move #17; creating threads
THREAD 613842944: 6 moves possible after move #11; creating threads
THREAD 1738506240: 2 moves possible after move #15; creating threads
THREAD 1103736832: 5 moves possible after move #10; creating threads
THREAD 1751920640: 3 moves possible after move #14; creating threads
THREAD 1761042432: 3 moves possible after move #15; creating threads
THREAD 1782505472: 5 moves possible after move #15; creating threads
THREAD 624574464: 2 moves possible after move #15; creating threads
THREAD 635842560: 6 moves possible after move #15; creating threads
THREAD 517259264: 5 moves possible after move #16; creating threads
THREAD 650866688: 2 moves possible after move #13; creating threads
THREAD 1142370304: 2 moves possible after move #16; creating threads
THREAD 645500928: 7 moves possible after move #17; creating threads
THREAD 648183808: 4 moves possible after move #18; creating threads
THREAD 1100517376: 2 moves possible after move #16; creating threads
THREAD 721158144: 5 moves possible after move #16; creating threads
THREAD 1085493248: 2 moves possible after move #15; creating threads
THREAD 1798066176: 2 moves possible after move #14; creating threads
THREAD 1152565248: 5 moves possible after move #15; creating threads
THREAD 1799139328: 2 moves possible after move #14; creating threads
THREAD 1800212480: 2 moves possible after move #12; creating threads
THREAD 682524672: 3 moves possible after move #17; creating threads
THREAD 1802358784: 4 moves possible after move #12; creating threads
THREAD 326774784: 2 moves possible after move #11; creating threads
THREAD 1194418176: 3 moves possible after move #11; creating threads
THREAD 827400192: 2 moves possible after move #13; creating threads
THREAD 1163296768: 6 moves possible after move #14; creating threads
THREAD 1193345024: 6 moves possible after move #14; creating threads
THREAD 1285636096: Dead end after move #12
THREAD 1174564864: 7 moves possible after move #14; creating threads
THREAD 1205149696: 3 moves possible after move #15; creating threads
THREAD 1528168448: 5 moves possible after move #17; creating threads
THREAD 1318903808: 5 moves possible after move #19; creating threads
THREAD 699158528: 5 moves possible after move #19; creating threads
THREAD 832229376: 3 moves possible after move #15; creating threads
THREAD 334286848: 3 moves possible after move #15; creating threads
THREAD 592379904: 5 moves possible after move #20; creating threads
THREAD 947056640: 5 moves possible after move #14; creating threads
THREAD 1331245056: 4 moves possible after move #16; creating threads
THREAD 1421926400: 4 moves possible after move #18; creating threads
THREAD 1492754432: 2 moves possible after move #17; creating threads
THREAD 1049542656: 4 moves possible after move #16; creating threads
THREAD 1343586304: 3 moves possible after move #16; creating threads
THREAD 1695043584: 2 moves possible after move #19; creating threads
THREAD 1688604672: 6 moves possible after move #18; creating threads
THREAD 1529241600: 2 moves possible after move #17; creating threads
THREAD 993202176: 2 moves possible after move #17; creating threads
THREAD 567160832: 7 moves possible after move #12; creating threads
THREAD 369700864: 5 moves possible after move #12; creating threads
THREAD 1537290240: 6 moves possible after move #12; creating threads
THREAD 1546412032: 2 moves possible after move #13; creating threads
THREAD 1345196032: 7 moves possible after move #12; creating threads
THREAD 1804505088: 3 moves possible after move #15; creating threads
THREAD 1790017536: 4 moves possible after move #16; creating threads
THREAD 1696653312: 5 moves possible after move #12; creating threads
THREAD 1435340800: 4 moves possible after move #13; creating threads
THREAD 1439096832: 3 moves possible after move #12; creating threads
THREAD 1443926016: 6 moves possible after move #13; creating threads
THREAD 1337147392: 4 moves possible after move #13; creating threads
THREAD 739938304: 3 moves possible after move #13; creating threads
THREAD 753889280: 5 moves possible after move #18; creating threads
THREAD 1702019072: 2 moves possible after move #15; creating threads
THREAD 617598976: 5 moves possible after move #15; creating threads
THREAD 1037201408: 4 moves possible after move #18; creating threads
THREAD 1037737984: 3 moves possible after move #17; creating threads
THREAD 1792163840: 3 moves possible after move #18; creating threads
THREAD 1791627264: 5 moves possible after move #18; creating threads
THREAD 1805578240: 2 moves possible after move #19; creating threads
THREAD 1806114816: 3 moves possible after move #21; creating threads
THREAD 1807187968: 6 moves possible after move #15; creating threads
THREAD 229117952: 4 moves possible after move #14; creating threads
THREAD 1808261120: 5 moves possible after move #14; creating threads
THREAD 1610264576: 4 moves possible after move #17; creating threads
THREAD 712572928: 3 moves possible after move #13; creating threads
THREAD 1633873920: 4 moves possible after move #12; creating threads
THREAD 1357000704: 3 moves possible after move #13; creating threads
THREAD 1463242752: 2 moves possible after move #13; creating threads
THREAD 1018421248: 5 moves possible after move #12; creating threads
THREAD 736718848: 5 moves possible after move #12; creating threads
THREAD 321945600: 2 moves possible after move #18; creating threads
THREAD 391700480: 6 moves possible after move #14; creating threads
THREAD 783937536: 2 moves possible after move #12; creating threads
THREAD 504381440: 4 moves possible after move #13; creating threads
THREAD 1146662912: 7 moves possible after move #11; creating threads
THREAD 1226076160: 2 moves possible after move #13; creating threads
THREAD 1216954368: 4 moves possible after move #15; creating threads
THREAD 1450901504: 5 moves possible after move #14; creating threads
THREAD 534429696: 4 moves possible after move #12; creating threads
THREAD 1183150080: 6 moves possible after move #15; creating threads
THREAD 1479876608: 3 moves possible after move #14; creating threads
THREAD 703451136: 3 moves possible after move #14; creating threads
THREAD 1267929088: 4 moves possible after move #14; creating threads
THREAD 1251831808: 2 moves possible after move #14; creating threads
THREAD 1276514304: 2 moves possible after move #10; creating threads
THREAD 1577533440: 6 moves possible after move #15; creating threads
THREAD 1749774336: 5 moves possible after move #14; creating threads
THREAD 754425856: 6 moves possible after move #12; creating threads
THREAD 1480949760: 3 moves possible after move #14; creating threads
THREAD 1576460288: 2 moves possible after move #12; creating threads
THREAD 1168662528: 6 moves possible after move #13; creating threads
THREAD 1176174592: 5 moves possible after move #18; creating threads
THREAD 1457340416: 5 moves possible after move #18; creating threads
THREAD 811302912: 2 moves possible after move #12; creating threads
THREAD 414773248: 2 moves possible after move #13; creating threads
THREAD 1472901120: 2 moves possible after move #15; creating threads
THREAD 658915328: 5 moves possible after move #14; creating threads
THREAD 954568704: 6 moves possible after move #13; creating threads
THREAD 692719616: 6 moves possible after move #14; creating threads
THREAD 1676263424: 5 moves possible after move #17; creating threads
THREAD 1680556032: 7 moves possible after move #16; creating threads
THREAD 1691287552: 2 moves possible after move #17; creating threads
THREAD 1680019456: 3 moves possible after move #17; creating threads
THREAD 1371488256: 4 moves possible after move #17; creating threads
THREAD 595062784: 5 moves possible after move #17; creating threads
THREAD 1699336192: 3 moves possible after move #22; creating threads
THREAD 481845248: 2 moves possible after move #11; creating threads
THREAD 473796608: 4 moves possible after move #13; creating threads
THREAD 475406336: 3 moves possible after move #16; creating threads
THREAD 478625792: 2 moves possible after move #18; creating threads
THREAD 1259880448: 3 moves possible after move #17; creating threads
THREAD 823107584: 5 moves possible after move #17; creating threads
THREAD 845107200: 2 moves possible after move #17; creating threads
THREAD 1197637632: 2 moves possible after move #18; creating threads
THREAD 1376854016: 4 moves possible after move #17; creating threads
THREAD 846180352: 6 moves possible after move #17; creating threads
THREAD 430870528: 2 moves possible after move #18; creating threads
THREAD 1379000320: 3 moves possible after move #20; creating threads
THREAD 1511534592: 3 moves possible after move #17; creating threads
THREAD 1515290624: 2 moves possible after move #20; creating threads
THREAD 493113344: 6 moves possible after move #16; creating threads
THREAD 435163136: 2 moves possible after move #16; creating threads
THREAD 1391341568: 5 moves possible after move #13; creating threads
THREAD 879984640: 4 moves possible after move #16; creating threads
THREAD 436236288: 4 moves possible after move #16; creating threads
THREAD 1295831040: 4 moves possible after move #21; creating threads
THREAD 842424320: 2 moves possible after move #13; creating threads
THREAD 870862848: 5 moves possible after move #12; creating threads
THREAD 1396707328: 4 moves possible after move #12; creating threads
THREAD 1489534976: 5 moves possible after move #13; creating threads
THREAD 908959744: 5 moves possible after move #11; creating threads
THREAD 1547485184: 5 moves possible after move #14; creating threads
THREAD 1515827200: 2 moves possible after move #12; creating threads
THREAD 910032896: 5 moves possible after move #16; creating threads
THREAD 903057408: 3 moves possible after move #17; creating threads
THREAD 1549631488: 3 moves possible after move #18; creating threads
THREAD 1297440768: 5 moves possible after move #18; creating threads
THREAD 890179584: 4 moves possible after move #20; creating threads
THREAD 582721536: 6 moves possible after move #17; creating threads
THREAD 926666752: 3 moves possible after move #15; creating threads
THREAD 900374528: 2 moves possible after move #16; creating threads
THREAD 1544802304: 5 moves possible after move #17; creating threads
THREAD 463065088: 6 moves possible after move #15; creating threads
THREAD 462528512: 3 moves possible after move #15; creating threads
THREAD 974958592: 5 moves possible after move #15; creating threads
THREAD 1626361856: 3 moves possible after move #15; creating threads
THREAD 978714624: 6 moves possible after move #13; creating threads
THREAD 519405568: 3 moves possible after move #17; creating threads
THREAD 510283776: 2 moves possible after move #18; creating threads
THREAD 1677336576: 2 moves possible after move #14; creating threads
THREAD 978178048: 5 moves possible after move #13; creating threads
THREAD 612233216: 6 moves possible after move #13; creating threads
THREAD 615989248: 5 moves possible after move #12; creating threads
THREAD 1692360704: 5 moves possible after move #14; creating threads
THREAD 1013592064: 2 moves possible after move #15; creating threads
THREAD 1702555648: 5 moves possible after move #14; creating threads
THREAD 1654263808: 3 moves possible after move #16; creating threads
THREAD 1664458752: 7 moves possible after move #12; creating threads
THREAD 1610801152: 3 moves possible after move #16; creating threads
THREAD 1685385216: 4 moves possible after move #13; creating threads
THREAD 1704701952: 3 moves possible after move #12; creating threads
THREAD 558575616: 6 moves possible after move #12; creating threads
THREAD 483991552: 2 moves possible after move #14; creating threads
THREAD 1684312064: 5 moves possible after move #17; creating threads
THREAD 285995008: 5 moves possible after move #16; creating threads
THREAD 1080127488: 7 moves possible after move #15; creating threads
THREAD 499015680: 4 moves possible after move #18; creating threads
THREAD 500088832: 5 moves possible after move #16; creating threads
THREAD 1751384064: 4 moves possible after move #12; creating threads
THREAD 640135168: 4 moves possible after move #13; creating threads
THREAD 578965504: 4 moves possible after move #11; creating threads
THREAD 210337792: 5 moves possible after move #12; creating threads
THREAD 313896960: 3 moves possible after move #12; creating threads
THREAD 590770176: 6 moves possible after move #12; creating threads
THREAD 625111040: 5 moves possible after move #15; creating threads
THREAD 1084956672: 6 moves possible after move #15; creating threads
THREAD 624037888: 5 moves possible after move #15; creating threads
THREAD 1773920256: 3 moves possible after move #13; creating threads
THREAD 1785188352: 3 moves possible after move #15; creating threads
THREAD 1061347328: 3 moves possible after move #16; creating threads
THREAD 643354624: 5 moves possible after move #18; creating threads
THREAD 408870912: 2 moves possible after move #19; creating threads
THREAD 641744896: 4 moves possible after move #19; creating threads
THREAD 642281472: 5 moves possible after move #19; creating threads
THREAD 1083346944: 6 moves possible after move #19; creating threads
THREAD 1083883520: 2 moves possible after move #14; creating threads
THREAD 681451520: 2 moves possible after move #13; creating threads
THREAD 1104273408: 5 moves possible after move #17; creating threads
THREAD 1106419712: 3 moves possible after move #17; creating threads
THREAD 1114468352: 3 moves possible after move #15; creating threads
THREAD 1139150848: 4 moves possible after move #15; creating threads
THREAD 323018752: 5 moves possible after move #17; creating threads
THREAD 320872448: 2 moves possible after move #17; creating threads
THREAD 1157394432: 6 moves possible after move #16; creating threads
THREAD 741548032: 2 moves possible after move #13; creating threads
THREAD 1128955904: 4 moves possible after move #14; creating threads
THREAD 753352704: 6 moves possible after move #14; creating threads
THREAD 1132175360: 3 moves possible after move #16; creating threads
THREAD 1157931008: 3 moves possible after move #18; creating threads
THREAD 1237880832: 2 moves possible after move #17; creating threads
THREAD 752816128: Dead end after move #18
THREAD 1140224000: 3 moves possible after move #13; creating threads
THREAD 687890432: 5 moves possible after move #13; creating threads
THREAD 1190662144: 2 moves possible after move #11; creating threads
THREAD 676622336: 6 moves possible after move #15; creating threads
THREAD 697012224: 6 moves possible after move #15; creating threads
THREAD 699695104: 4 moves possible after move #15; creating threads
THREAD 420675584: 3 moves possible after move #15; creating threads
THREAD 1191735296: 7 moves possible after move #14; creating threads
THREAD 690573312: 2 moves possible after move #18; creating threads
THREAD 1196564480: 3 moves possible after move #20; creating threads
THREAD 906276864: 5 moves possible after move #14; creating threads
THREAD 1223929856: 3 moves possible after move #15; creating threads
THREAD 1205686272: 2 moves possible after move #15; creating threads
THREAD 1265246208: 4 moves possible after move #16; creating threads
THREAD 706134016: 4 moves possible after move #21; creating threads
THREAD 586477568: 3 moves possible after move #17; creating threads
THREAD 1280806912: 5 moves possible after move #15; creating threads
THREAD 1323196416: 5 moves possible after move #16; creating threads
THREAD 1015738368: 2 moves possible after move #16; creating threads
THREAD 1329635328: 7 moves possible after move #15; creating threads
THREAD 1335001088: 6 moves possible after move #14; creating threads
THREAD 1412268032: 5 moves possible after move #19; creating threads
THREAD 591306752: 6 moves possible after move #16; creating threads
THREAD 1612410880: 3 moves possible after move #16; creating threads
THREAD 1616703488: 4 moves possible after move #17; creating threads
THREAD 1707921408: 7 moves possible after move #16; creating threads
THREAD 1715433472: 2 moves possible after move #16; creating threads
THREAD 268824576: 4 moves possible after move #18; creating threads
THREAD 1657483264: 2 moves possible after move #14; creating threads
THREAD 1444462592: 6 moves possible after move #14; creating threads
THREAD 1805041664: 6 moves possible after move #15; creating threads
THREAD 519942144: 4 moves possible after move #13; creating threads
THREAD 589160448: 3 moves possible after move #18; creating threads
THREAD 1070469120: 3 moves possible after move #14; creating threads
THREAD 251117568: 2 moves possible after move #16; creating threads
THREAD 353067008: 7 moves possible after move #17; creating threads
THREAD 615452672: 6 moves possible after move #18; creating threads
THREAD 252190720: 2 moves possible after move #16; creating threads
THREAD 958861312: 4 moves possible after move #18; creating threads
THREAD 1261490176: 2 moves possible after move #20; creating threads
THREAD 1769091072: 3 moves possible after move #18; creating threads
THREAD 1265782784: 5 moves possible after move #12; creating threads
THREAD 1807724544: 2 moves possible after move #15; creating threads
THREAD 1042030592: 6 moves possible after move #18; creating threads
THREAD 1025933312: 5 moves possible after move #12; creating threads
THREAD 1330171904: 2 moves possible after move #14; creating threads
THREAD 1540509696: 2 moves possible after move #13; creating threads
